t	shot_max_conf	shot_n	goal_max_conf
309	0.0000	0	0.1201
310	0.0000	0	0.1979
311	0.0000	0	0.0000
312	0.0000	0	0.0000
313	0.0000	0	0.0000
314	0.0000	0	0.0000
315	0.0000	0	0.0000
316	0.5682	2	0.7321
317	0.1718	1	0.6555
318	0.2282	1	0.8346
319	0.0000	0	0.3954
320	0.0000	0	0.1588
321	0.0000	0	0.1931
322	0.1348	1	0.6995
323	0.0000	0	0.3785
324	0.0000	0	0.0000
325	0.0000	0	0.0000
326	0.0000	0	0.8394
327	0.4368	1	0.7505
328	0.5513	1	0.8425
329	0.5266	1	0.4514
330	0.6231	2	0.8615
331	0.2353	1	0.3074
332	0.0000	0	0.0000
333	0.0000	0	0.0000
334	0.0000	0	0.0000
335	0.0000	0	0.0000
336	0.0000	0	0.1213
337	0.0000	0	0.0000
338	0.0000	0	0.0000
339	0.0000	0	0.7862
340	0.0000	0	0.8385
341	0.0000	0	0.0000
342	0.0000	0	0.0000
343	0.0000	0	0.0000
344	0.0000	0	0.0000
345	0.0000	0	0.0000
346	0.0000	0	0.0000
347	0.0000	0	0.0000
348	0.2696	1	0.6059
349	0.4584	1	0.6273
350	0.3665	1	0.3952
351	0.0000	0	0.0000
352	0.0000	0	0.0000
353	0.0000	0	0.0918
354	0.6517	1	0.6257
355	0.0931	1	0.7300
356	0.0000	0	0.8012
357	0.0000	0	0.0000
358	0.0000	0	0.0000
359	0.0000	0	0.0000
360	0.0000	0	0.4456
361	0.5216	1	0.5640
362	0.0852	1	0.2873
363	0.1608	1	0.0000
364	0.0000	0	0.0000
365	0.0000	0	0.3898
366	0.0000	0	0.4232
367	0.0000	0	0.2523
368	0.0000	0	0.4475
369	0.0000	0	0.2963
370	0.0000	0	0.0000
371	0.0000	0	0.7805
372	0.6956	1	0.7982
373	0.4882	1	0.8149
374	0.4990	1	0.8264
375	0.2497	1	0.8124
376	0.4640	1	0.8157
377	0.0000	0	0.8238
378	0.0000	0	0.0000
379	0.0000	0	0.0000
380	0.0000	0	0.0838
381	0.1905	1	0.5639
382	0.0000	0	0.5557
383	0.0000	0	0.0000
384	0.0000	0	0.1079
385	0.0000	0	0.0000
386	0.0000	0	0.0776
387	0.0000	0	0.0979
388	0.0000	0	0.6479
389	0.0834	1	0.7920
390	0.0000	0	0.2633
391	0.0000	0	0.0000
392	0.0000	0	0.0953
393	0.0000	0	0.2909
394	0.0000	0	0.4537
395	0.0000	0	0.3735
396	0.0000	0	0.0957
397	0.0000	0	0.2476
398	0.3673	1	0.5350
399	0.1478	1	0.0873
400	0.0000	0	0.0000
401	0.1858	1	0.0000
402	0.1976	1	0.1291
403	0.3715	1	0.4957
404	0.5694	1	0.3607
405	0.3935	1	0.3601
406	0.0000	0	0.0000
407	0.0000	0	0.6830
408	0.0000	0	0.0000
409	0.5364	1	0.6469
410	0.4482	1	0.7696
411	0.5770	1	0.6060
412	0.2499	1	0.8046
413	0.4104	1	0.6268
414	0.3127	1	0.5550
415	0.5588	1	0.7753
416	0.0000	0	0.0000
417	0.0000	0	0.0000
418	0.0000	0	0.0000
419	0.0000	0	0.0000
420	0.0000	0	0.0000
421	0.0000	0	0.0000
