t	shot_max_conf	shot_n	goal_max_conf
423	0.2976	1	0.7481
424	0.4493	1	0.8204
425	0.6390	1	0.8140
426	0.0000	0	0.0000
427	0.0000	0	0.0000
428	0.0000	0	0.0000
429	0.0000	0	0.0000
430	0.3598	1	0.7015
431	0.0000	0	0.4510
432	0.0000	0	0.7746
433	0.0000	0	0.7788
434	0.0000	0	0.8288
435	0.5787	1	0.8001
436	0.3259	1	0.8416
437	0.4168	1	0.8386
438	0.1924	1	0.8560
439	0.0000	0	0.0000
440	0.0000	0	0.0000
441	0.0000	0	0.0000
442	0.0000	0	0.2155
443	0.6749	1	0.8470
444	0.6529	1	0.8273
445	0.7299	1	0.8730
446	0.6524	1	0.8715
447	0.7247	1	0.8454
448	0.8115	1	0.8298
449	0.6701	1	0.7875
450	0.6080	1	0.6802
451	0.5222	1	0.8226
452	0.6418	1	0.8288
453	0.6059	1	0.8620
454	0.6833	1	0.8314
455	0.3076	1	0.3093
456	0.5798	1	0.8093
457	0.4142	1	0.8306
458	0.7108	1	0.8742
459	0.7871	1	0.9106
460	0.7758	1	0.8880
461	0.7055	1	0.9187
462	0.3147	1	0.7436
463	0.3991	1	0.7873
464	0.6649	1	0.8802
465	0.7827	1	0.8854
466	0.7859	1	0.8653
467	0.0000	0	0.0000
468	0.0000	0	0.0000
469	0.2682	1	0.8653
470	0.0000	0	0.8133
471	0.5370	1	0.8496
472	0.5072	1	0.8247
473	0.6255	1	0.8425
474	0.0000	0	0.0000
475	0.0000	0	0.2245
476	0.0750	1	0.7808
477	0.2272	1	0.7754
478	0.0000	0	0.1510
479	0.0000	0	0.6903
480	0.5782	1	0.8416
481	0.0000	0	0.8527
482	0.4304	1	0.8261
483	0.5148	1	0.7690
484	0.0000	0	0.7615
485	0.1813	1	0.7785
486	0.3254	1	0.8079
487	0.0000	0	0.8478
488	0.0000	0	0.8337
489	0.0000	0	0.0000
490	0.0000	0	0.0000
491	0.0000	0	0.0000
492	0.0000	0	0.0000
493	0.0000	0	0.0000
494	0.0000	0	0.0000
495	0.0000	0	0.0000
496	0.0000	0	0.0000
497	0.0000	0	0.0000
498	0.0000	0	0.0000
499	0.0000	0	0.0000
500	0.0000	0	0.0000
501	0.0000	0	0.0000
502	0.0000	0	0.0000
503	0.0000	0	0.0000
504	0.0000	0	0.0000
505	0.0000	0	0.0000
506	0.4371	1	0.8046
507	0.0598	1	0.8649
508	0.4679	1	0.8746
509	0.5149	1	0.8631
510	0.5488	1	0.8433
511	0.4582	1	0.8636
512	0.5370	1	0.8749
513	0.2222	1	0.7793
514	0.0000	0	0.8467
515	0.0000	0	0.8039
516	0.5705	1	0.8214
517	0.6249	1	0.7787
518	0.0960	1	0.8311
519	0.5824	1	0.8420
520	0.2944	1	0.8129
521	0.0000	0	0.8464
522	0.0000	0	0.8494
523	0.0000	0	0.8336
524	0.2377	1	0.9027
525	0.0000	0	0.3158
526	0.0000	0	0.0000
527	0.0000	0	0.0000
528	0.0000	0	0.0000
529	0.0000	0	0.0000
530	0.0000	0	0.0000
531	0.0000	0	0.0000
532	0.0000	0	0.0000
533	0.0000	0	0.0000
534	0.0000	0	0.0000
535	0.0000	0	0.0000
536	0.2708	1	0.8974
537	0.0000	0	0.8523
538	0.1216	1	0.8553
539	0.0000	0	0.7754
540	0.5458	1	0.6793
541	0.0000	0	0.4188
542	0.4824	1	0.7509
543	0.4202	2	0.8433
544	0.8750	1	0.8175
545	0.7364	2	0.7896
546	0.5967	1	0.5740
547	0.4943	1	0.6099
548	0.0558	1	0.0970
549	0.1021	1	0.4229
550	0.7046	1	0.8497
551	0.5831	3	0.8346
552	0.7774	2	0.8589
553	0.5764	1	0.6776
554	0.3841	1	0.7880
555	0.7403	1	0.8438
556	0.6143	3	0.8003
557	0.6186	2	0.6991
558	0.5321	1	0.8651
559	0.7600	1	0.9109
560	0.6422	1	0.9048
561	0.3939	1	0.9073
562	0.6634	1	0.9115
563	0.5993	1	0.9139
564	0.8024	1	0.9155
565	0.1246	1	0.1316
566	0.4256	1	0.7507
567	0.6313	1	0.6357
568	0.7349	1	0.7373
569	0.5287	1	0.8654
570	0.5492	1	0.8341
571	0.5773	1	0.8351
572	0.6780	1	0.8856
573	0.8536	1	0.8951
574	0.5405	2	0.7734
575	0.7429	1	0.9178
576	0.7335	1	0.8586
577	0.7532	1	0.8426
578	0.6909	1	0.8732
579	0.0000	0	0.0000
580	0.0657	1	0.2458
581	0.0000	0	0.0000
582	0.4985	1	0.5260
583	0.5575	2	0.4497
584	0.3241	1	0.6219
585	0.0000	0	0.0000
586	0.0000	0	0.1331
587	0.2261	1	0.8796
588	0.6890	1	0.8400
589	0.5417	1	0.8240
590	0.5878	1	0.8413
591	0.3920	1	0.8140
592	0.5567	1	0.8969
593	0.6294	1	0.8498
594	0.6392	1	0.8774
595	0.4334	1	0.8420
596	0.0711	1	0.7800
597	0.2890	1	0.7621
598	0.5755	1	0.8103
599	0.0000	0	0.0000
600	0.0000	0	0.1781
601	0.0000	0	0.0000
602	0.3642	1	0.7613
603	0.7337	1	0.8818
604	0.5096	1	0.9040
605	0.4313	2	0.4114
606	0.1101	1	0.0697
607	0.0768	1	0.1674
608	0.6809	1	0.9044
609	0.5298	1	0.8111
610	0.5340	1	0.9153
611	0.3292	1	0.9132
612	0.0000	0	0.0000
613	0.0000	0	0.0000
614	0.0000	0	0.0000
615	0.0000	0	0.0000
616	0.0000	0	0.0000
617	0.0000	0	0.0000
618	0.0000	0	0.7644
619	0.5485	1	0.3808
620	0.3005	1	0.6081
621	0.0000	0	0.1511
622	0.0000	0	0.4827
623	0.0000	0	0.6834
624	0.6027	1	0.5733
625	0.6464	1	0.7102
626	0.0000	0	0.6409
627	0.0000	0	0.0000
628	0.7517	1	0.7753
629	0.0000	0	0.7571
630	0.7043	1	0.8399
631	0.0000	0	0.6531
632	0.0000	0	0.0000
633	0.0000	0	0.0000
634	0.4282	1	0.8735
635	0.4213	1	0.8608
636	0.7265	1	0.7505
637	0.0000	0	0.8542
638	0.5107	1	0.6881
639	0.0891	1	0.1470
640	0.0505	1	0.8275
641	0.0000	0	0.7369
642	0.0000	0	0.0000
643	0.0000	0	0.0000
644	0.0000	0	0.1088
645	0.5325	1	0.5475
646	0.5498	1	0.7001
647	0.6172	1	0.8455
648	0.7392	1	0.8704
649	0.6607	1	0.8755
650	0.7182	1	0.8324
651	0.6477	1	0.8506
652	0.7317	1	0.8718
653	0.7967	1	0.8815
654	0.6816	1	0.8023
655	0.5911	1	0.8539
656	0.4398	1	0.6018
657	0.0000	0	0.0778
658	0.3566	1	0.6655
659	0.6163	1	0.7407
660	0.4189	1	0.8485
661	0.0000	0	0.3209
662	0.4851	1	0.7547
663	0.4816	1	0.6384
664	0.1460	1	0.7784
665	0.0000	0	0.5111
666	0.4521	1	0.5899
667	0.0000	0	0.0000
668	0.0000	0	0.6220
669	0.0000	0	0.7619
670	0.7238	1	0.8254
671	0.3956	1	0.3262
672	0.0000	0	0.0000
673	0.6117	1	0.8554
674	0.6912	1	0.8666
675	0.6587	1	0.8727
676	0.0000	0	0.0000
677	0.0000	0	0.2702
678	0.0000	0	0.0000
